,Gender,Age,Region,Diagnosis,2019,2020,2021,2022
1001,Men,35-39 years,Region Sjælland,Diseases of mamma,0.0,0.0,0.0,0.0
1002,Men,35-39 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
1003,Men,35-39 years,Region Sjælland,Concussion,3.0,0.0,3.0,3.0
1004,Men,35-39 years,Region Sjælland,Poisonings,17.0,23.0,27.0,23.0
1005,Men,35-39 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
1006,Men,35-39 years,Region Sjælland,Other diseases,148.0,183.0,183.0,188.0
1007,Men,35-39 years,Region Syddanmark,"Diagnosis, total",1303.0,1258.0,1353.0,1478.0
1008,Men,35-39 years,Region Syddanmark,Infectious diseases,35.0,37.0,75.0,51.0
1009,Men,35-39 years,Region Syddanmark,Diseases of lung,39.0,56.0,45.0,52.0
1010,Men,35-39 years,Region Syddanmark,Diseases of the nervous system,51.0,57.0,56.0,60.0
1011,Men,35-39 years,Region Syddanmark,Diseases of the heart and great vessels,31.0,52.0,54.0,41.0
1012,Men,35-39 years,Region Syddanmark,"Diseases of arteries, veins, lymph",7.0,7.0,7.0,7.0
1013,Men,35-39 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
1014,Men,35-39 years,Region Syddanmark,Diseases of blood and lymphatic tissue,3.0,5.0,6.0,11.0
1015,Men,35-39 years,Region Syddanmark,Diseases of the stomach and intestines,195.0,183.0,203.0,269.0
1016,Men,35-39 years,Region Syddanmark,Diseases of the urinary tract,53.0,55.0,41.0,54.0
1017,Men,35-39 years,Region Syddanmark,Diseases of the musculoskeletal system,116.0,106.0,113.0,136.0
1018,Men,35-39 years,Region Syddanmark,Diseases of female genital organs,0.0,0.0,0.0,0.0
1019,Men,35-39 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1020,Men,35-39 years,Region Syddanmark,Diseases of the skin and venereal diseases,39.0,35.0,28.0,36.0
1021,Men,35-39 years,Region Syddanmark,Diseases of the eye,3.0,3.0,7.0,6.0
1022,Men,35-39 years,Region Syddanmark,"Diseases of ear, nose and throat",19.0,26.0,19.0,24.0
1023,Men,35-39 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",31.0,32.0,27.0,28.0
1024,Men,35-39 years,Region Syddanmark,Mental disorders,465.0,390.0,426.0,477.0
1025,Men,35-39 years,Region Syddanmark,Diseases of mamma,0.0,0.0,0.0,0.0
1026,Men,35-39 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
1027,Men,35-39 years,Region Syddanmark,Concussion,4.0,3.5,3.5,3.0
1028,Men,35-39 years,Region Syddanmark,Poisonings,34.0,21.0,26.0,22.0
1029,Men,35-39 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
1030,Men,35-39 years,Region Syddanmark,Other diseases,183.0,196.0,223.0,201.0
1031,Men,35-39 years,Region Midtjylland,"Diagnosis, total",1382.0,1372.0,1469.0,1634.0
1032,Men,35-39 years,Region Midtjylland,Infectious diseases,42.0,50.0,83.0,75.0
1033,Men,35-39 years,Region Midtjylland,Diseases of lung,62.0,70.0,52.0,52.0
1034,Men,35-39 years,Region Midtjylland,Diseases of the nervous system,55.0,59.0,63.0,65.0
1035,Men,35-39 years,Region Midtjylland,Diseases of the heart and great vessels,45.0,50.0,61.0,65.0
1036,Men,35-39 years,Region Midtjylland,"Diseases of arteries, veins, lymph",0.0,4.0,4.0,7.0
1037,Men,35-39 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
1038,Men,35-39 years,Region Midtjylland,Diseases of blood and lymphatic tissue,4.0,9.0,10.0,8.0
1039,Men,35-39 years,Region Midtjylland,Diseases of the stomach and intestines,239.0,211.0,265.0,315.0
1040,Men,35-39 years,Region Midtjylland,Diseases of the urinary tract,75.0,69.0,55.0,69.0
1041,Men,35-39 years,Region Midtjylland,Diseases of the musculoskeletal system,141.0,123.0,105.0,128.0
1042,Men,35-39 years,Region Midtjylland,Diseases of female genital organs,0.0,0.0,0.0,0.0
1043,Men,35-39 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1044,Men,35-39 years,Region Midtjylland,Diseases of the skin and venereal diseases,40.0,25.0,23.0,32.0
1045,Men,35-39 years,Region Midtjylland,Diseases of the eye,3.0,3.0,3.0,3.0
1046,Men,35-39 years,Region Midtjylland,"Diseases of ear, nose and throat",32.0,16.0,13.0,27.0
1047,Men,35-39 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",33.0,35.0,32.0,40.0
1048,Men,35-39 years,Region Midtjylland,Mental disorders,381.0,443.0,506.0,506.0
1049,Men,35-39 years,Region Midtjylland,Diseases of mamma,0.0,0.0,0.0,0.0
1050,Men,35-39 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
1051,Men,35-39 years,Region Midtjylland,Concussion,5.0,5.0,5.0,5.0
1052,Men,35-39 years,Region Midtjylland,Poisonings,27.0,28.0,22.0,39.0
1053,Men,35-39 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
1054,Men,35-39 years,Region Midtjylland,Other diseases,203.0,177.0,169.0,198.0
1055,Men,35-39 years,Region Nordjylland,"Diagnosis, total",558.0,634.0,658.0,724.0
1056,Men,35-39 years,Region Nordjylland,Infectious diseases,15.0,23.0,28.0,27.0
1057,Men,35-39 years,Region Nordjylland,Diseases of lung,27.0,16.0,21.0,23.0
1058,Men,35-39 years,Region Nordjylland,Diseases of the nervous system,31.0,26.0,30.0,41.0
1059,Men,35-39 years,Region Nordjylland,Diseases of the heart and great vessels,23.0,26.0,28.0,36.0
1060,Men,35-39 years,Region Nordjylland,"Diseases of arteries, veins, lymph",,,,
1061,Men,35-39 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
1062,Men,35-39 years,Region Nordjylland,Diseases of blood and lymphatic tissue,6.0,6.0,6.0,6.0
1063,Men,35-39 years,Region Nordjylland,Diseases of the stomach and intestines,145.0,151.0,106.0,149.0
1064,Men,35-39 years,Region Nordjylland,Diseases of the urinary tract,13.0,16.0,20.0,22.0
1065,Men,35-39 years,Region Nordjylland,Diseases of the musculoskeletal system,51.0,65.0,66.0,53.0
1066,Men,35-39 years,Region Nordjylland,Diseases of female genital organs,0.0,0.0,0.0,0.0
1067,Men,35-39 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1068,Men,35-39 years,Region Nordjylland,Diseases of the skin and venereal diseases,16.0,19.0,23.0,14.0
1069,Men,35-39 years,Region Nordjylland,Diseases of the eye,4.0,4.0,4.0,4.0
1070,Men,35-39 years,Region Nordjylland,"Diseases of ear, nose and throat",13.0,11.0,8.0,13.0
1071,Men,35-39 years,Region Nordjylland,"Endocrine, metabolic and chromosomic diseases",16.0,17.0,22.0,14.0
1072,Men,35-39 years,Region Nordjylland,Mental disorders,119.0,144.0,174.0,197.0
1073,Men,35-39 years,Region Nordjylland,Diseases of mamma,0.0,0.0,0.0,0.0
1074,Men,35-39 years,Region Nordjylland,Sterilization,0.0,0.0,0.0,0.0
1075,Men,35-39 years,Region Nordjylland,Concussion,4.0,0.0,1.3333333333333333,0.0
1076,Men,35-39 years,Region Nordjylland,Poisonings,11.0,7.0,7.0,6.0
1077,Men,35-39 years,Region Nordjylland,Live-born children,0.0,0.0,0.0,0.0
1078,Men,35-39 years,Region Nordjylland,Other diseases,70.0,104.0,116.0,121.0
1079,Men,40-44 years,Region Hovedstaden,"Diagnosis, total",2983.0,2982.0,2778.0,2579.0
1080,Men,40-44 years,Region Hovedstaden,Infectious diseases,123.0,184.0,182.0,105.0
1081,Men,40-44 years,Region Hovedstaden,Diseases of lung,165.0,126.0,97.0,124.0
1082,Men,40-44 years,Region Hovedstaden,Diseases of the nervous system,154.0,146.0,140.0,150.0
1083,Men,40-44 years,Region Hovedstaden,Diseases of the heart and great vessels,166.0,185.0,185.0,160.0
1084,Men,40-44 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",28.0,30.0,19.0,11.0
1085,Men,40-44 years,Region Hovedstaden,Varicose veins in leg,0.0,0.0,0.0,0.0
1086,Men,40-44 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,19.0,14.0,23.0,25.0
1087,Men,40-44 years,Region Hovedstaden,Diseases of the stomach and intestines,439.0,478.0,408.0,373.0
1088,Men,40-44 years,Region Hovedstaden,Diseases of the urinary tract,86.0,94.0,99.0,95.0
1089,Men,40-44 years,Region Hovedstaden,Diseases of the musculoskeletal system,220.0,218.0,174.0,179.0
1090,Men,40-44 years,Region Hovedstaden,Diseases of female genital organs,0.0,0.0,0.0,0.0
1091,Men,40-44 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1092,Men,40-44 years,Region Hovedstaden,Diseases of the skin and venereal diseases,81.0,68.0,69.0,77.0
1093,Men,40-44 years,Region Hovedstaden,Diseases of the eye,14.0,11.0,7.0,7.0
1094,Men,40-44 years,Region Hovedstaden,"Diseases of ear, nose and throat",38.0,27.0,35.0,25.0
1095,Men,40-44 years,Region Hovedstaden,"Endocrine, metabolic and chromosomic diseases",50.0,68.0,67.0,47.0
1096,Men,40-44 years,Region Hovedstaden,Mental disorders,870.0,831.0,765.0,766.0
1097,Men,40-44 years,Region Hovedstaden,Diseases of mamma,0.0,0.0,0.0,0.0
1098,Men,40-44 years,Region Hovedstaden,Sterilization,0.0,0.0,0.0,0.0
1099,Men,40-44 years,Region Hovedstaden,Concussion,11.0,8.0,8.333333333333334,6.0
1100,Men,40-44 years,Region Hovedstaden,Poisonings,80.0,46.0,68.0,48.0
1101,Men,40-44 years,Region Hovedstaden,Live-born children,0.0,0.0,0.0,0.0
1102,Men,40-44 years,Region Hovedstaden,Other diseases,437.0,448.0,439.0,380.0
1103,Men,40-44 years,Region Sjælland,"Diagnosis, total",1451.0,1346.0,1380.0,1287.0
1104,Men,40-44 years,Region Sjælland,Infectious diseases,46.0,65.0,78.0,66.0
1105,Men,40-44 years,Region Sjælland,Diseases of lung,65.0,56.0,61.0,62.0
1106,Men,40-44 years,Region Sjælland,Diseases of the nervous system,68.0,67.0,48.0,56.0
1107,Men,40-44 years,Region Sjælland,Diseases of the heart and great vessels,109.0,59.0,86.0,79.0
1108,Men,40-44 years,Region Sjælland,"Diseases of arteries, veins, lymph",9.0,11.0,12.0,9.0
1109,Men,40-44 years,Region Sjælland,Varicose veins in leg,0.0,0.0,0.0,0.0
1110,Men,40-44 years,Region Sjælland,Diseases of blood and lymphatic tissue,8.0,7.0,7.0,10.0
1111,Men,40-44 years,Region Sjælland,Diseases of the stomach and intestines,252.0,232.0,219.0,202.0
1112,Men,40-44 years,Region Sjælland,Diseases of the urinary tract,82.0,64.0,60.0,58.0
1113,Men,40-44 years,Region Sjælland,Diseases of the musculoskeletal system,110.0,97.0,118.0,94.0
1114,Men,40-44 years,Region Sjælland,Diseases of female genital organs,0.0,0.0,0.0,0.0
1115,Men,40-44 years,Region Sjælland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1116,Men,40-44 years,Region Sjælland,Diseases of the skin and venereal diseases,32.0,34.0,32.0,28.0
1117,Men,40-44 years,Region Sjælland,Diseases of the eye,3.0,2.0,3.0,0.0
1118,Men,40-44 years,Region Sjælland,"Diseases of ear, nose and throat",15.0,8.0,15.0,21.0
1119,Men,40-44 years,Region Sjælland,"Endocrine, metabolic and chromosomic diseases",33.0,26.0,19.0,28.0
1120,Men,40-44 years,Region Sjælland,Mental disorders,345.0,345.0,373.0,360.0
1121,Men,40-44 years,Region Sjælland,Diseases of mamma,0.0,0.0,0.0,0.0
1122,Men,40-44 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
1123,Men,40-44 years,Region Sjælland,Concussion,3.0,4.0,5.0,4.0
1124,Men,40-44 years,Region Sjælland,Poisonings,22.0,28.0,24.0,21.0
1125,Men,40-44 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
1126,Men,40-44 years,Region Sjælland,Other diseases,249.0,242.0,219.0,192.0
1127,Men,40-44 years,Region Syddanmark,"Diagnosis, total",1663.0,1655.0,1583.0,1517.0
1128,Men,40-44 years,Region Syddanmark,Infectious diseases,64.0,76.0,95.0,60.0
1129,Men,40-44 years,Region Syddanmark,Diseases of lung,76.0,69.0,63.0,56.0
1130,Men,40-44 years,Region Syddanmark,Diseases of the nervous system,67.0,63.0,77.0,61.0
1131,Men,40-44 years,Region Syddanmark,Diseases of the heart and great vessels,79.0,79.0,74.0,103.0
1132,Men,40-44 years,Region Syddanmark,"Diseases of arteries, veins, lymph",3.0,6.0,4.0,4.0
1133,Men,40-44 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
1134,Men,40-44 years,Region Syddanmark,Diseases of blood and lymphatic tissue,21.0,8.0,14.0,21.0
1135,Men,40-44 years,Region Syddanmark,Diseases of the stomach and intestines,250.0,282.0,272.0,275.0
1136,Men,40-44 years,Region Syddanmark,Diseases of the urinary tract,50.0,68.0,74.0,67.0
1137,Men,40-44 years,Region Syddanmark,Diseases of the musculoskeletal system,147.0,165.0,157.0,138.0
1138,Men,40-44 years,Region Syddanmark,Diseases of female genital organs,0.0,0.0,0.0,0.0
1139,Men,40-44 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1140,Men,40-44 years,Region Syddanmark,Diseases of the skin and venereal diseases,35.0,33.0,28.0,33.0
1141,Men,40-44 years,Region Syddanmark,Diseases of the eye,5.0,5.0,5.0,5.0
1142,Men,40-44 years,Region Syddanmark,"Diseases of ear, nose and throat",29.0,32.0,18.0,28.0
1143,Men,40-44 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",52.0,33.0,34.0,27.0
1144,Men,40-44 years,Region Syddanmark,Mental disorders,517.0,477.0,397.0,346.0
1145,Men,40-44 years,Region Syddanmark,Diseases of mamma,0.0,0.0,0.0,0.0
1146,Men,40-44 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
1147,Men,40-44 years,Region Syddanmark,Concussion,3.0,4.0,3.5,3.5
1148,Men,40-44 years,Region Syddanmark,Poisonings,30.0,17.0,26.0,15.0
1149,Men,40-44 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
1150,Men,40-44 years,Region Syddanmark,Other diseases,239.0,238.0,242.0,278.0
1151,Men,40-44 years,Region Midtjylland,"Diagnosis, total",1763.0,1765.0,1617.0,1723.0
1152,Men,40-44 years,Region Midtjylland,Infectious diseases,74.0,84.0,104.0,103.0
1153,Men,40-44 years,Region Midtjylland,Diseases of lung,114.0,80.0,76.0,73.0
1154,Men,40-44 years,Region Midtjylland,Diseases of the nervous system,81.0,66.0,65.0,70.0
1155,Men,40-44 years,Region Midtjylland,Diseases of the heart and great vessels,90.0,97.0,104.0,99.0
1156,Men,40-44 years,Region Midtjylland,"Diseases of arteries, veins, lymph",4.0,6.0,5.0,10.0
1157,Men,40-44 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
1158,Men,40-44 years,Region Midtjylland,Diseases of blood and lymphatic tissue,11.0,12.0,18.0,19.0
1159,Men,40-44 years,Region Midtjylland,Diseases of the stomach and intestines,325.0,333.0,319.0,329.0
1160,Men,40-44 years,Region Midtjylland,Diseases of the urinary tract,79.0,81.0,96.0,67.0
1161,Men,40-44 years,Region Midtjylland,Diseases of the musculoskeletal system,179.0,155.0,128.0,147.0
1162,Men,40-44 years,Region Midtjylland,Diseases of female genital organs,0.0,0.0,0.0,0.0
1163,Men,40-44 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1164,Men,40-44 years,Region Midtjylland,Diseases of the skin and venereal diseases,35.0,43.0,31.0,47.0
1165,Men,40-44 years,Region Midtjylland,Diseases of the eye,3.0,3.0,3.0,3.0
1166,Men,40-44 years,Region Midtjylland,"Diseases of ear, nose and throat",30.0,13.0,20.0,19.0
1167,Men,40-44 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",42.0,60.0,42.0,48.0
1168,Men,40-44 years,Region Midtjylland,Mental disorders,413.0,464.0,343.0,418.0
1169,Men,40-44 years,Region Midtjylland,Diseases of mamma,0.0,0.0,0.0,0.0
1170,Men,40-44 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
1171,Men,40-44 years,Region Midtjylland,Concussion,5.0,6.0,5.0,4.0
1172,Men,40-44 years,Region Midtjylland,Poisonings,27.0,27.0,30.0,25.0
1173,Men,40-44 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
1174,Men,40-44 years,Region Midtjylland,Other diseases,250.0,235.0,232.0,241.0
1175,Men,40-44 years,Region Nordjylland,"Diagnosis, total",688.0,744.0,713.0,759.0
1176,Men,40-44 years,Region Nordjylland,Infectious diseases,30.0,28.0,29.0,24.0
1177,Men,40-44 years,Region Nordjylland,Diseases of lung,25.0,26.0,25.0,30.0
1178,Men,40-44 years,Region Nordjylland,Diseases of the nervous system,31.0,39.0,32.0,33.0
1179,Men,40-44 years,Region Nordjylland,Diseases of the heart and great vessels,42.0,35.0,36.0,47.0
1180,Men,40-44 years,Region Nordjylland,"Diseases of arteries, veins, lymph",3.0,3.0,3.0,3.0
1181,Men,40-44 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
1182,Men,40-44 years,Region Nordjylland,Diseases of blood and lymphatic tissue,8.333333333333334,11.0,5.0,9.0
1183,Men,40-44 years,Region Nordjylland,Diseases of the stomach and intestines,154.0,152.0,148.0,168.0
1184,Men,40-44 years,Region Nordjylland,Diseases of the urinary tract,12.0,26.0,32.0,27.0
1185,Men,40-44 years,Region Nordjylland,Diseases of the musculoskeletal system,56.0,77.0,86.0,77.0
1186,Men,40-44 years,Region Nordjylland,Diseases of female genital organs,0.0,0.0,0.0,0.0
1187,Men,40-44 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1188,Men,40-44 years,Region Nordjylland,Diseases of the skin and venereal diseases,14.0,23.0,12.0,21.0
1189,Men,40-44 years,Region Nordjylland,Diseases of the eye,5.0,6.0,3.0,6.0
1190,Men,40-44 years,Region Nordjylland,"Diseases of ear, nose and throat",15.0,10.0,15.0,9.0
1191,Men,40-44 years,Region Nordjylland,"Endocrine, metabolic and chromosomic diseases",14.0,15.0,16.0,22.0
1192,Men,40-44 years,Region Nordjylland,Mental disorders,146.0,145.0,130.0,143.0
1193,Men,40-44 years,Region Nordjylland,Diseases of mamma,0.0,0.0,0.0,0.0
1194,Men,40-44 years,Region Nordjylland,Sterilization,0.0,0.0,0.0,0.0
1195,Men,40-44 years,Region Nordjylland,Concussion,3.0,3.0,3.0,3.0
1196,Men,40-44 years,Region Nordjylland,Poisonings,11.0,13.0,9.0,6.0
1197,Men,40-44 years,Region Nordjylland,Live-born children,0.0,0.0,0.0,0.0
1198,Men,40-44 years,Region Nordjylland,Other diseases,129.0,133.0,130.0,131.0
1199,Men,45-49 years,Region Hovedstaden,"Diagnosis, total",3407.0,3524.0,3571.0,3227.0
1200,Men,45-49 years,Region Hovedstaden,Infectious diseases,160.0,219.0,254.0,142.0
1201,Men,45-49 years,Region Hovedstaden,Diseases of lung,204.0,188.0,180.0,179.0
1202,Men,45-49 years,Region Hovedstaden,Diseases of the nervous system,199.0,186.0,186.0,165.0
1203,Men,45-49 years,Region Hovedstaden,Diseases of the heart and great vessels,278.0,281.0,249.0,243.0
1204,Men,45-49 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",42.0,39.0,33.0,28.0
1205,Men,45-49 years,Region Hovedstaden,Varicose veins in leg,0.0,0.0,0.0,0.0
1206,Men,45-49 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,28.0,29.0,27.0,25.0
1207,Men,45-49 years,Region Hovedstaden,Diseases of the stomach and intestines,503.0,537.0,546.0,485.0
1208,Men,45-49 years,Region Hovedstaden,Diseases of the urinary tract,109.0,142.0,119.0,74.0
1209,Men,45-49 years,Region Hovedstaden,Diseases of the musculoskeletal system,250.0,233.0,305.0,251.0
1210,Men,45-49 years,Region Hovedstaden,Diseases of female genital organs,0.0,0.0,0.0,0.0
1211,Men,45-49 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
1212,Men,45-49 years,Region Hovedstaden,Diseases of the skin and venereal diseases,63.0,81.0,59.0,78.0
1213,Men,45-49 years,Region Hovedstaden,Diseases of the eye,29.0,13.0,7.0,4.0
1214,Men,45-49 years,Region Hovedstaden,"Diseases of ear, nose and throat",40.0,37.0,34.0,44.0
1215,Men,45-49 years,Region Hovedstaden,"Endocrine, metabolic and chromosomic diseases",54.0,72.0,48.0,43.0
1216,Men,45-49 years,Region Hovedstaden,Mental disorders,829.0,814.0,884.0,893.0
1217,Men,45-49 years,Region Hovedstaden,Diseases of mamma,0.0,0.0,0.0,0.0
1218,Men,45-49 years,Region Hovedstaden,Sterilization,0.0,0.0,0.0,0.0
1219,Men,45-49 years,Region Hovedstaden,Concussion,11.0,7.0,6.0,4.0
1220,Men,45-49 years,Region Hovedstaden,Poisonings,58.0,46.0,52.0,49.0
1221,Men,45-49 years,Region Hovedstaden,Live-born children,0.0,0.0,0.0,0.0
1222,Men,45-49 years,Region Hovedstaden,Other diseases,549.0,600.0,581.0,519.0
1223,Men,45-49 years,Region Sjælland,"Diagnosis, total",1922.0,1952.0,1880.0,1759.0
1224,Men,45-49 years,Region Sjælland,Infectious diseases,75.0,89.0,120.0,76.0
1225,Men,45-49 years,Region Sjælland,Diseases of lung,143.0,98.0,90.0,107.0
1226,Men,45-49 years,Region Sjælland,Diseases of the nervous system,92.0,81.0,86.0,78.0
1227,Men,45-49 years,Region Sjælland,Diseases of the heart and great vessels,158.0,161.0,185.0,163.0
1228,Men,45-49 years,Region Sjælland,"Diseases of arteries, veins, lymph",24.0,21.0,18.0,11.0
